Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
250.136.105.82-119.65.83.63-0-0-0,250.136.105.82,0,119.65.83.63,0,0,07/11/2024 10:27:37 PM,22811515,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08767501851586797,2.2811515E7,0.0,2.2811515E7,2.2811515E7,2.2811515E7,2.2811515E7,0.0,2.2811515E7,2.2811515E7,0,0,0,0,0,0,0,0,0,0,0,0.08767501851586797,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.2811515E7,0.0,2.2811515E7,2.2811515E7,NeedManualLabel
52.186.154.127-5.211.123.141-0-0-0,52.186.154.127,0,5.211.123.141,0,0,07/11/2024 10:27:42 PM,10864337,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.18408854585420167,1.0864337E7,0.0,1.0864337E7,1.0864337E7,1.0864337E7,1.0864337E7,0.0,1.0864337E7,1.0864337E7,0,0,0,0,0,0,0,0,0,0,0,0.18408854585420167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0864337E7,0.0,1.0864337E7,1.0864337E7,NeedManualLabel
52.186.154.127-5.211.130.101-0-0-0,52.186.154.127,0,5.211.130.101,0,0,07/11/2024 10:27:31 PM,27435510,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07289822569363573,2.743551E7,0.0,2.743551E7,2.743551E7,2.743551E7,2.743551E7,0.0,2.743551E7,2.743551E7,0,0,0,0,0,0,0,0,0,0,0,0.07289822569363573,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.743551E7,0.0,2.743551E7,2.743551E7,NeedManualLabel
52.186.154.127-5.211.103.2-0-0-0,52.186.154.127,0,5.211.103.2,0,0,07/11/2024 10:27:44 PM,8975651,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.22282506305113692,8975651.0,0.0,8975651.0,8975651.0,8975651.0,8975651.0,0.0,8975651.0,8975651.0,0,0,0,0,0,0,0,0,0,0,0,0.22282506305113692,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8975651.0,0.0,8975651.0,8975651.0,NeedManualLabel
52.186.154.127-5.211.137.38-0-0-0,52.186.154.127,0,5.211.137.38,0,0,07/11/2024 10:27:28 PM,34029699,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.058772191902138185,3.4029699E7,0.0,3.4029699E7,3.4029699E7,3.4029699E7,3.4029699E7,0.0,3.4029699E7,3.4029699E7,0,0,0,0,0,0,0,0,0,0,0,0.058772191902138185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.4029699E7,0.0,3.4029699E7,3.4029699E7,NeedManualLabel
52.186.154.127-5.211.230.160-0-0-0,52.186.154.127,0,5.211.230.160,0,0,07/11/2024 10:27:27 PM,2648,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,755.2870090634441,2648.0,0.0,2648.0,2648.0,2648.0,2648.0,0.0,2648.0,2648.0,0,0,0,0,0,0,0,0,0,0,0,755.2870090634441,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
52.186.154.127-5.211.0.24-0-0-0,52.186.154.127,0,5.211.0.24,0,0,07/11/2024 10:27:25 PM,32890522,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.06080779137527827,3.2890522E7,0.0,3.2890522E7,3.2890522E7,3.2890522E7,3.2890522E7,0.0,3.2890522E7,3.2890522E7,0,0,0,0,0,0,0,0,0,0,0,0.06080779137527827,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.2890522E7,0.0,3.2890522E7,3.2890522E7,NeedManualLabel
52.186.154.127-5.211.4.139-0-0-0,52.186.154.127,0,5.211.4.139,0,0,07/11/2024 10:27:25 PM,33673748,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05939344797615043,3.3673748E7,0.0,3.3673748E7,3.3673748E7,3.3673748E7,3.3673748E7,0.0,3.3673748E7,3.3673748E7,0,0,0,0,0,0,0,0,0,0,0,0.05939344797615043,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.3673748E7,0.0,3.3673748E7,3.3673748E7,NeedManualLabel
52.186.154.127-5.211.87.224-0-0-0,52.186.154.127,0,5.211.87.224,0,0,07/11/2024 10:27:27 PM,4295783,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.46557286529603564,4295783.0,0.0,4295783.0,4295783.0,4295783.0,4295783.0,0.0,4295783.0,4295783.0,0,0,0,0,0,0,0,0,0,0,0,0.46557286529603564,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
52.186.154.127-5.211.75.10-0-0-0,52.186.154.127,0,5.211.75.10,0,0,07/11/2024 10:27:34 PM,28380637,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07047058175614593,2.8380637E7,0.0,2.8380637E7,2.8380637E7,2.8380637E7,2.8380637E7,0.0,2.8380637E7,2.8380637E7,0,0,0,0,0,0,0,0,0,0,0,0.07047058175614593,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.8380637E7,0.0,2.8380637E7,2.8380637E7,NeedManualLabel
52.186.154.127-5.211.0.61-0-0-0,52.186.154.127,0,5.211.0.61,0,0,07/11/2024 10:27:37 PM,26621123,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.30051324281098135,3803017.5714285714,4043772.245225443,1.0604532E7,121748.0,2.6621123E7,3803017.5714285714,4043772.245225443,1.0604532E7,121748.0,0,0,0,0,0,0,0,0,0,0,0,0.30051324281098135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8474500.0,0.0,8474500.0,8474500.0,8994962.5,2276275.0164820813,1.0604532E7,7385393.0,NeedManualLabel
52.186.154.127-5.211.247.236-0-0-0,52.186.154.127,0,5.211.247.236,0,0,07/11/2024 10:27:37 PM,20799891,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0961543500396228,2.0799891E7,0.0,2.0799891E7,2.0799891E7,2.0799891E7,2.0799891E7,0.0,2.0799891E7,2.0799891E7,0,0,0,0,0,0,0,0,0,0,0,0.0961543500396228,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.0799891E7,0.0,2.0799891E7,2.0799891E7,NeedManualLabel
52.186.154.127-5.211.75.228-0-0-0,52.186.154.127,0,5.211.75.228,0,0,07/11/2024 10:27:35 PM,8999055,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.22224555800581283,8999055.0,0.0,8999055.0,8999055.0,8999055.0,8999055.0,0.0,8999055.0,8999055.0,0,0,0,0,0,0,0,0,0,0,0,0.22224555800581283,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8999055.0,0.0,8999055.0,8999055.0,NeedManualLabel
52.186.154.127-5.211.231.142-0-0-0,52.186.154.127,0,5.211.231.142,0,0,07/11/2024 10:27:51 PM,4195561,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4766942966625918,4195561.0,0.0,4195561.0,4195561.0,4195561.0,4195561.0,0.0,4195561.0,4195561.0,0,0,0,0,0,0,0,0,0,0,0,0.4766942966625918,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
250.136.105.82-119.65.170.93-0-0-0,250.136.105.82,0,119.65.170.93,0,0,07/11/2024 10:27:37 PM,19206384,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.10413204276244815,1.9206384E7,0.0,1.9206384E7,1.9206384E7,1.9206384E7,1.9206384E7,0.0,1.9206384E7,1.9206384E7,0,0,0,0,0,0,0,0,0,0,0,0.10413204276244815,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.9206384E7,0.0,1.9206384E7,1.9206384E7,NeedManualLabel
52.186.154.127-5.211.122.207-0-0-0,52.186.154.127,0,5.211.122.207,0,0,07/11/2024 10:27:50 PM,13857552,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14432563558123399,1.3857552E7,0.0,1.3857552E7,1.3857552E7,1.3857552E7,1.3857552E7,0.0,1.3857552E7,1.3857552E7,0,0,0,0,0,0,0,0,0,0,0,0.14432563558123399,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.3857552E7,0.0,1.3857552E7,1.3857552E7,NeedManualLabel
52.186.154.127-5.211.97.227-0-0-0,52.186.154.127,0,5.211.97.227,0,0,07/11/2024 10:27:34 PM,21816131,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09167528376135989,2.1816131E7,0.0,2.1816131E7,2.1816131E7,2.1816131E7,2.1816131E7,0.0,2.1816131E7,2.1816131E7,0,0,0,0,0,0,0,0,0,0,0,0.09167528376135989,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.1816131E7,0.0,2.1816131E7,2.1816131E7,NeedManualLabel
250.136.105.82-119.65.170.249-0-0-0,250.136.105.82,0,119.65.170.249,0,0,07/11/2024 10:27:41 PM,8316895,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.24047435972198758,8316895.0,0.0,8316895.0,8316895.0,8316895.0,8316895.0,0.0,8316895.0,8316895.0,0,0,0,0,0,0,0,0,0,0,0,0.24047435972198758,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8316895.0,0.0,8316895.0,8316895.0,NeedManualLabel
250.136.105.82-119.65.120.217-0-0-0,250.136.105.82,0,119.65.120.217,0,0,07/11/2024 10:28:02 PM,3513336,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5692595299737914,3513336.0,0.0,3513336.0,3513336.0,3513336.0,3513336.0,0.0,3513336.0,3513336.0,0,0,0,0,0,0,0,0,0,0,0,0.5692595299737914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
52.186.154.127-5.211.172.7-0-0-0,52.186.154.127,0,5.211.172.7,0,0,07/11/2024 10:27:26 PM,18716363,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.16028755159322353,9358181.5,2166912.4674902074,1.089042E7,7825943.0,1.8716363E7,9358181.5,2166912.4674902074,1.089042E7,7825943.0,0,0,0,0,0,0,0,0,0,0,0,0.16028755159322353,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9358181.5,2166912.4674902074,1.089042E7,7825943.0,NeedManualLabel
52.186.154.127-5.211.147.5-0-0-0,52.186.154.127,0,5.211.147.5,0,0,07/11/2024 10:27:39 PM,2013306,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.9933909698774056,2013306.0,0.0,2013306.0,2013306.0,2013306.0,2013306.0,0.0,2013306.0,2013306.0,0,0,0,0,0,0,0,0,0,0,0,0.9933909698774056,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
52.186.154.127-5.211.157.87-0-0-0,52.186.154.127,0,5.211.157.87,0,0,07/11/2024 10:27:36 PM,16276562,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.12287607174045724,1.6276562E7,0.0,1.6276562E7,1.6276562E7,1.6276562E7,1.6276562E7,0.0,1.6276562E7,1.6276562E7,0,0,0,0,0,0,0,0,0,0,0,0.12287607174045724,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.6276562E7,0.0,1.6276562E7,1.6276562E7,NeedManualLabel
52.186.154.127-5.211.139.94-0-0-0,52.186.154.127,0,5.211.139.94,0,0,07/11/2024 10:27:53 PM,1784011,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.1210693207609146,1784011.0,0.0,1784011.0,1784011.0,1784011.0,1784011.0,0.0,1784011.0,1784011.0,0,0,0,0,0,0,0,0,0,0,0,1.1210693207609146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
52.186.154.127-5.211.249.79-0-0-0,52.186.154.127,0,5.211.249.79,0,0,07/11/2024 10:28:00 PM,4768959,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4193787365334867,4768959.0,0.0,4768959.0,4768959.0,4768959.0,4768959.0,0.0,4768959.0,4768959.0,0,0,0,0,0,0,0,0,0,0,0,0.4193787365334867,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
52.186.154.127-5.211.121.148-0-0-0,52.186.154.127,0,5.211.121.148,0,0,07/11/2024 10:27:29 PM,10342270,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1933811435980689,1.034227E7,0.0,1.034227E7,1.034227E7,1.034227E7,1.034227E7,0.0,1.034227E7,1.034227E7,0,0,0,0,0,0,0,0,0,0,0,0.1933811435980689,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.034227E7,0.0,1.034227E7,1.034227E7,NeedManualLabel
52.186.154.127-5.211.167.183-0-0-0,52.186.154.127,0,5.211.167.183,0,0,07/11/2024 10:27:24 PM,27300990,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0732574166724357,2.730099E7,0.0,2.730099E7,2.730099E7,2.730099E7,2.730099E7,0.0,2.730099E7,2.730099E7,0,0,0,0,0,0,0,0,0,0,0,0.0732574166724357,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.730099E7,0.0,2.730099E7,2.730099E7,NeedManualLabel
52.186.154.127-5.211.50.54-0-0-0,52.186.154.127,0,5.211.50.54,0,0,07/11/2024 10:27:41 PM,14768381,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13542445851038107,1.4768381E7,0.0,1.4768381E7,1.4768381E7,1.4768381E7,1.4768381E7,0.0,1.4768381E7,1.4768381E7,0,0,0,0,0,0,0,0,0,0,0,0.13542445851038107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.4768381E7,0.0,1.4768381E7,1.4768381E7,NeedManualLabel
52.186.154.127-5.211.76.202-0-0-0,52.186.154.127,0,5.211.76.202,0,0,07/11/2024 10:27:30 PM,13454962,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14864404670931067,1.3454962E7,0.0,1.3454962E7,1.3454962E7,1.3454962E7,1.3454962E7,0.0,1.3454962E7,1.3454962E7,0,0,0,0,0,0,0,0,0,0,0,0.14864404670931067,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.3454962E7,0.0,1.3454962E7,1.3454962E7,NeedManualLabel
52.186.154.127-5.211.4.51-0-0-0,52.186.154.127,0,5.211.4.51,0,0,07/11/2024 10:27:26 PM,26558742,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07530477158895553,2.6558742E7,0.0,2.6558742E7,2.6558742E7,2.6558742E7,2.6558742E7,0.0,2.6558742E7,2.6558742E7,0,0,0,0,0,0,0,0,0,0,0,0.07530477158895553,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.6558742E7,0.0,2.6558742E7,2.6558742E7,NeedManualLabel
52.186.154.127-5.211.212.215-0-0-0,52.186.154.127,0,5.211.212.215,0,0,07/11/2024 10:27:28 PM,12545335,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.23913271347476972,6272667.5,4471881.170046058,9434765.0,3110570.0,1.2545335E7,6272667.5,4471881.170046058,9434765.0,3110570.0,0,0,0,0,0,0,0,0,0,0,0,0.23913271347476972,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3110570.0,0.0,3110570.0,3110570.0,9434765.0,0.0,9434765.0,9434765.0,NeedManualLabel
52.186.154.127-5.211.252.155-0-0-0,52.186.154.127,0,5.211.252.155,0,0,07/11/2024 10:27:37 PM,27918933,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.071635975486599,2.7918933E7,0.0,2.7918933E7,2.7918933E7,2.7918933E7,2.7918933E7,0.0,2.7918933E7,2.7918933E7,0,0,0,0,0,0,0,0,0,0,0,0.071635975486599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.7918933E7,0.0,2.7918933E7,2.7918933E7,NeedManualLabel
52.186.154.127-5.211.248.50-0-0-0,52.186.154.127,0,5.211.248.50,0,0,07/11/2024 10:27:25 PM,20577444,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14579070170231054,1.0288722E7,9735877.49851291,1.7173027E7,3404417.0,2.0577444E7,1.0288722E7,9735877.49851291,1.7173027E7,3404417.0,0,0,0,0,0,0,0,0,0,0,0,0.14579070170231054,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7173027E7,0.0,1.7173027E7,1.7173027E7,NeedManualLabel
52.186.154.127-5.211.70.167-0-0-0,52.186.154.127,0,5.211.70.167,0,0,07/11/2024 10:27:25 PM,12476887,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.16029639444518493,1.2476887E7,0.0,1.2476887E7,1.2476887E7,1.2476887E7,1.2476887E7,0.0,1.2476887E7,1.2476887E7,0,0,0,0,0,0,0,0,0,0,0,0.16029639444518493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.2476887E7,0.0,1.2476887E7,1.2476887E7,NeedManualLabel
52.186.154.127-5.211.44.100-0-0-0,52.186.154.127,0,5.211.44.100,0,0,07/11/2024 10:27:34 PM,6139598,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4886313403581146,3069799.0,890036.7196930697,3699150.0,2440448.0,6139598.0,3069799.0,890036.7196930697,3699150.0,2440448.0,0,0,0,0,0,0,0,0,0,0,0,0.4886313403581146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
250.136.105.82-119.65.104.0-0-0-0,250.136.105.82,0,119.65.104.0,0,0,07/11/2024 10:27:24 PM,41852992,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5973288600251089,1743874.6666666665,2139224.5359141883,9761925.0,209.0,4.1852992E7,1743874.6666666665,2139224.5359141883,9761925.0,209.0,0,0,0,0,0,0,0,0,0,0,0,0.5973288600251089,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.5203532E7,0.0,2.5203532E7,2.5203532E7,9761925.0,0.0,9761925.0,9761925.0,NeedManualLabel
52.186.154.127-5.211.251.69-0-0-0,52.186.154.127,0,5.211.251.69,0,0,07/11/2024 10:27:36 PM,24565313,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.16283122466218933,8188437.666666667,2051972.2941341908,1.01952E7,6094062.0,2.4565313E7,8188437.666666667,2051972.2941341908,1.01952E7,6094062.0,0,0,0,0,0,0,0,0,0,0,0,0.16283122466218933,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8188437.666666667,2051972.2941341908,1.01952E7,6094062.0,NeedManualLabel
52.186.154.127-5.211.227.190-0-0-0,52.186.154.127,0,5.211.227.190,0,0,07/11/2024 10:27:31 PM,5729063,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.34909722584653025,5729063.0,0.0,5729063.0,5729063.0,5729063.0,5729063.0,0.0,5729063.0,5729063.0,0,0,0,0,0,0,0,0,0,0,0,0.34909722584653025,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5729063.0,0.0,5729063.0,5729063.0,NeedManualLabel
52.186.154.127-5.211.207.244-0-0-0,52.186.154.127,0,5.211.207.244,0,0,07/11/2024 10:27:32 PM,28373559,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0704881611785113,2.8373559E7,0.0,2.8373559E7,2.8373559E7,2.8373559E7,2.8373559E7,0.0,2.8373559E7,2.8373559E7,0,0,0,0,0,0,0,0,0,0,0,0.0704881611785113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.8373559E7,0.0,2.8373559E7,2.8373559E7,NeedManualLabel
52.186.154.127-5.211.243.171-0-0-0,52.186.154.127,0,5.211.243.171,0,0,07/11/2024 10:27:26 PM,14523456,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13770826998752914,1.4523456E7,0.0,1.4523456E7,1.4523456E7,1.4523456E7,1.4523456E7,0.0,1.4523456E7,1.4523456E7,0,0,0,0,0,0,0,0,0,0,0,0.13770826998752914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.4523456E7,0.0,1.4523456E7,1.4523456E7,NeedManualLabel
52.186.154.127-5.211.189.170-0-0-0,52.186.154.127,0,5.211.189.170,0,0,07/11/2024 10:27:51 PM,3035105,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.658955785714168,3035105.0,0.0,3035105.0,3035105.0,3035105.0,3035105.0,0.0,3035105.0,3035105.0,0,0,0,0,0,0,0,0,0,0,0,0.658955785714168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
